Date,Power_kW,temp_C,HR,solarRad_W/m2,Power-1,Hour,HDH
2017-07-24 04:00:00,41.9981035,17.394166666666663,76.075,1.1166666666666665,42.2284025,4,1.3941666666666634
2017-07-24 05:00:00,50.367746000000004,17.340833333333332,76.46666666666665,4.468583333333333,41.9981035,5,1.3408333333333324
2017-07-24 06:00:00,69.3805235,17.574166666666667,74.53333333333333,103.105,50.367746000000004,6,1.5741666666666667
2017-07-24 07:00:00,224.1003735,17.981666666666666,71.93333333333332,279.81666666666666,69.3805235,7,1.9816666666666656
2017-07-24 08:00:00,237.36834900000002,18.4875,69.83,493.7249999999999,224.1003735,8,2.4875000000000007
2017-07-24 09:00:00,248.95452999999998,19.703333333333333,63.80666666666668,668.925,237.36834900000002,9,3.703333333333333
2017-07-24 10:00:00,258.267,20.831666666666667,58.54083333333333,813.5083333333333,248.95452999999998,10,4.831666666666667
2017-07-24 11:00:00,258.8007955,21.656666666666666,52.330833333333324,928.3333333333334,258.267,11,5.656666666666666
2017-07-24 12:00:00,254.284182,23.287499999999998,44.31166666666667,971.5833333333334,258.8007955,12,7.287499999999998
2017-07-24 13:00:00,261.6045875,24.385,40.09499999999999,962.25,254.284182,13,8.385000000000002
2017-07-24 14:00:00,259.2220635,24.316666666666666,40.42250000000001,897.5,261.6045875,14,8.316666666666666
2017-07-24 15:00:00,252.963131,23.76166666666667,41.79333333333334,778.3333333333334,259.2220635,15,7.76166666666667
2017-07-24 16:00:00,251.4714315,23.126666666666665,43.1,618.4083333333333,252.963131,16,7.126666666666665
2017-07-24 17:00:00,247.14316499999998,22.143333333333334,46.085,428.8999999999999,251.4714315,17,6.143333333333334
2017-07-24 18:00:00,106.88998149999999,21.18,51.09166666666666,227.30833333333337,247.14316499999998,18,5.18
2017-07-24 19:00:00,84.410483,19.985,56.54416666666666,52.345250000000014,106.88998149999999,19,3.9849999999999994
2017-07-24 20:00:00,58.270017,18.708333333333332,61.865,2.288,84.410483,20,2.708333333333332
2017-07-24 21:00:00,49.8877015,18.086666666666666,64.44083333333333,3.003833333333333,58.270017,21,2.086666666666666
2017-07-24 22:00:00,46.261257,17.611666666666665,66.62500000000001,4.161583333333333,49.8877015,22,1.6116666666666646
2017-07-24 23:00:00,44.796433,17.220833333333335,68.71666666666667,2.574666666666667,46.261257,23,1.220833333333335
2017-07-25 00:00:00,43.5708665,16.949999999999996,71.25384615384615,1.8123076923076922,44.796433,0,0.9499999999999957
2017-07-25 01:00:00,43.439111,16.9975,71.48333333333333,2.0325,43.5708665,1,0.9974999999999987
2017-07-25 02:00:00,43.837218,17.037499999999998,70.71666666666667,3.3866666666666667,43.439111,2,1.0374999999999979
2017-07-25 03:00:00,43.3545515,16.766666666666662,71.79166666666667,2.4155,43.837218,3,0.7666666666666622
2017-07-25 04:00:00,43.179970000000004,17.13916666666667,68.73583333333332,2.6902500000000003,43.3545515,4,1.1391666666666715
2017-07-25 05:00:00,51.880421500000004,16.681666666666665,70.44416666666666,9.563,43.179970000000004,5,0.6816666666666649
2017-07-25 06:00:00,70.63165450000001,17.26166666666667,67.92,128.99333333333334,51.880421500000004,6,1.2616666666666703
2017-07-25 07:00:00,226.656168,18.270833333333332,64.1725,310.1333333333334,70.63165450000001,7,2.270833333333332
2017-07-25 08:00:00,247.908352,20.3625,55.405833333333334,505.7583333333334,226.656168,8,4.362500000000001
2017-07-25 09:00:00,261.433502,22.397499999999997,45.68833333333333,688.6166666666667,247.908352,9,6.397499999999997
2017-07-25 10:00:00,266.6362055,25.22666666666667,37.32,835.25,261.433502,10,9.22666666666667
2017-07-25 11:00:00,264.250404,27.301666666666673,31.194999999999997,933.4166666666666,266.6362055,11,11.301666666666673
2017-07-25 12:00:00,264.764753,28.300833333333333,28.953333333333333,973.5833333333334,264.250404,12,12.300833333333333
2017-07-25 13:00:00,270.8943335,29.109166666666667,26.373333333333335,961.9166666666666,264.764753,13,13.109166666666667
2017-07-25 14:00:00,271.203074,29.13166666666667,24.944999999999997,892.8333333333334,270.8943335,14,13.131666666666671
2017-07-25 15:00:00,268.3068565,27.889166666666668,25.959999999999997,787.5833333333334,271.203074,15,11.889166666666668
2017-07-25 16:00:00,266.1515725,26.757499999999997,27.18583333333334,634.3583333333333,268.3068565,16,10.757499999999997
2017-07-25 17:00:00,255.62970499999997,25.986666666666668,26.644166666666667,438.71666666666664,266.1515725,17,9.986666666666668
2017-07-25 18:00:00,114.9574385,24.71166666666667,28.04166666666667,231.85833333333332,255.62970499999997,18,8.71166666666667
2017-07-25 19:00:00,88.4730535,22.40833333333333,36.982499999999995,52.56283333333334,114.9574385,19,6.408333333333331
2017-07-25 20:00:00,63.758081499999996,20.98,43.34833333333333,0.6663333333333333,88.4730535,20,4.98
2017-07-25 21:00:00,52.094770000000004,20.395833333333332,50.67000000000001,1.0287499999999998,63.758081499999996,21,4.395833333333332
2017-07-25 22:00:00,48.2069995,19.565833333333334,56.82916666666667,1.9374999999999998,52.094770000000004,22,3.565833333333334
2017-07-25 23:00:00,47.27903,19.734166666666663,57.07250000000001,1.1970833333333333,48.2069995,23,3.7341666666666633
2017-07-26 00:00:00,46.072472999999995,19.446666666666662,59.41083333333333,2.30425,47.27903,0,3.446666666666662
2017-07-26 01:00:00,45.5815035,19.496666666666666,59.4725,2.521333333333333,46.072472999999995,1,3.496666666666666
2017-07-26 02:00:00,45.3394055,19.930833333333332,57.65333333333333,2.3965,45.5815035,2,3.9308333333333323
2017-07-26 03:00:00,44.942609499999996,20.131666666666664,56.75749999999999,2.761166666666666,45.3394055,3,4.131666666666664
2017-07-26 04:00:00,45.161328000000005,20.440833333333334,53.49166666666667,2.4959166666666666,44.942609499999996,4,4.440833333333334
2017-07-26 05:00:00,52.3860305,19.977499999999996,55.39416666666667,7.568416666666667,45.161328000000005,5,3.9774999999999956
2017-07-26 06:00:00,70.527867,20.23083333333333,54.346666666666664,110.7025,52.3860305,6,4.2308333333333294
2017-07-26 07:00:00,211.818707,20.97416666666667,50.005,301.94166666666666,70.527867,7,4.974166666666669
2017-07-26 08:00:00,240.6543705,22.77666666666667,41.79416666666666,498.4083333333333,211.818707,8,6.776666666666671
2017-07-26 09:00:00,247.992693,24.481666666666666,37.73,687.2916666666666,240.6543705,9,8.481666666666666
2017-07-26 10:00:00,256.4903765,25.435000000000002,37.53666666666667,832.1666666666666,247.992693,10,9.435000000000002
2017-07-26 11:00:00,258.8375035,27.285,33.17916666666667,927.8333333333334,256.4903765,11,11.285
2017-07-26 12:00:00,258.7933665,28.515000000000004,29.94916666666667,970.3333333333334,258.8375035,12,12.515000000000004
2017-07-26 13:00:00,258.506913,29.138333333333335,28.198333333333327,958.1666666666666,258.7933665,13,13.138333333333335
2017-07-26 14:00:00,259.587177,29.316666666666663,26.768333333333334,896.25,258.506913,14,13.316666666666663
2017-07-26 15:00:00,256.8744995,29.03,26.163333333333327,784.0,259.587177,15,13.030000000000001
2017-07-26 16:00:00,256.3339305,28.59416666666667,24.34916666666666,626.9250000000001,256.8744995,16,12.59416666666667
2017-07-26 17:00:00,250.64790499999998,27.49083333333333,24.9525,439.39166666666665,256.3339305,17,11.490833333333331
2017-07-26 18:00:00,111.7498585,26.31916666666667,24.139166666666664,235.31666666666663,250.64790499999998,18,10.319166666666671
2017-07-26 19:00:00,87.04406350000001,24.5575,25.3025,55.22508333333332,111.7498585,19,8.557500000000001
2017-07-26 20:00:00,59.8582935,22.833333333333332,28.505,0.9107499999999998,87.04406350000001,20,6.833333333333332
2017-07-26 21:00:00,51.542402,21.342499999999998,33.2175,0.49825,59.8582935,21,5.342499999999998
2017-07-26 22:00:00,49.448298,20.212500000000002,38.81166666666666,0.5628333333333333,51.542402,22,4.212500000000002
2017-07-26 23:00:00,48.527539000000004,19.77615384615385,44.36769230769231,0.6303076923076923,49.448298,23,3.77615384615385
2017-07-27 00:00:00,46.629211,19.337499999999995,48.19416666666666,0.9779999999999999,48.527539000000004,0,3.337499999999995
2017-07-27 01:00:00,45.839552000000005,18.905833333333334,50.58916666666667,1.2732499999999998,46.629211,1,2.9058333333333337
2017-07-27 02:00:00,44.956812,17.995,56.38166666666667,2.2655833333333333,45.839552000000005,2,1.995000000000001
2017-07-27 03:00:00,44.437656,17.215,62.25666666666666,3.7654999999999994,44.956812,3,1.2149999999999999
2017-07-27 04:00:00,44.749237,16.669999999999998,68.79416666666667,2.0117499999999997,44.437656,4,0.6699999999999982
2017-07-27 05:00:00,51.23388,16.44666666666667,72.87499999999999,10.2295,44.749237,5,0.446666666666669
2017-07-27 06:00:00,72.212065,17.0275,70.34666666666668,139.68,51.23388,6,1.0274999999999999
2017-07-27 07:00:00,220.83991650000002,18.2325,65.50166666666668,337.0083333333333,72.212065,7,2.2325000000000017
2017-07-27 08:00:00,246.6137395,19.496666666666666,61.393333333333324,539.8916666666668,220.83991650000002,8,3.496666666666666
2017-07-27 09:00:00,256.139684,20.558333333333334,57.94583333333333,720.7416666666667,246.6137395,9,4.558333333333334
2017-07-27 10:00:00,259.0280355,21.224166666666665,54.6925,862.4166666666666,256.139684,10,5.224166666666665
2017-07-27 11:00:00,264.9751685,21.8275,51.86083333333334,954.5,259.0280355,11,5.827500000000001
2017-07-27 12:00:00,256.4580385,23.186666666666667,46.28583333333333,995.0833333333334,264.9751685,12,7.186666666666667
2017-07-27 13:00:00,262.8631475,24.722499999999997,42.49916666666667,979.3333333333334,256.4580385,13,8.722499999999997
2017-07-27 14:00:00,260.8765455,25.028333333333325,42.199999999999996,913.9166666666666,262.8631475,14,9.028333333333325
2017-07-27 15:00:00,263.423163,25.581666666666667,40.855,791.75,260.8765455,15,9.581666666666667
2017-07-27 16:00:00,260.9857955,24.164999999999996,44.82916666666667,627.475,263.423163,16,8.164999999999996
2017-07-27 17:00:00,254.69386949999998,23.97083333333333,43.49,434.15000000000003,260.9857955,17,7.970833333333331
2017-07-27 18:00:00,116.47994650000001,22.304999999999996,50.72583333333333,226.60833333333332,254.69386949999998,18,6.304999999999996
2017-07-27 19:00:00,86.389219,20.467499999999998,62.19499999999999,49.92358333333333,116.47994650000001,19,4.467499999999998
2017-07-27 20:00:00,60.661936499999996,19.183333333333334,67.43083333333334,2.3200833333333333,86.389219,20,3.1833333333333336
2017-07-27 21:00:00,50.6756125,18.618333333333336,71.30583333333333,1.5408333333333333,60.661936499999996,21,2.618333333333336
2017-07-27 22:00:00,47.3946165,18.575,71.95,1.6794166666666666,50.6756125,22,2.5749999999999993
2017-07-27 23:00:00,46.0254955,18.378333333333334,72.28333333333333,1.9239999999999997,47.3946165,23,2.378333333333334
2017-07-28 00:00:00,46.207506,18.110000000000003,75.15833333333335,0.7313333333333332,46.0254955,0,2.110000000000003
2017-07-28 01:00:00,45.1785895,18.299999999999997,76.19999999999999,1.01275,46.207506,1,2.299999999999997
2017-07-28 02:00:00,44.8639495,18.56833333333333,76.61666666666666,1.0381666666666665,45.1785895,2,2.5683333333333316
2017-07-28 03:00:00,44.442463000000004,18.44666666666667,78.49166666666666,0.8835833333333335,44.8639495,3,2.446666666666669
2017-07-28 04:00:00,43.8811365,18.350833333333338,79.27499999999999,0.8510833333333334,44.442463000000004,4,2.3508333333333375
2017-07-28 05:00:00,52.376853499999996,18.252499999999998,78.95,8.828166666666666,43.8811365,5,2.2524999999999977
2017-07-28 06:00:00,72.2717155,18.965833333333332,73.8575,127.26749999999998,52.376853499999996,6,2.9658333333333324
2017-07-28 07:00:00,224.381583,20.381666666666668,61.86583333333334,322.0416666666667,72.2717155,7,4.381666666666668
2017-07-28 08:00:00,239.17468849999997,21.497999999999998,52.838,504.43,224.381583,8,5.4979999999999976
2017-07-29 01:00:00,39.5500295,19.085,71.125,0.43237500000000006,40.087758,1,3.085000000000001
2017-07-29 02:00:00,39.8672915,19.335,69.89,0.5859166666666668,39.5500295,2,3.335000000000001
2017-07-29 03:00:00,39.7383765,18.8175,72.44166666666668,0.46374999999999994,39.8672915,3,2.817499999999999
2017-07-29 04:00:00,39.0815655,18.462500000000002,75.66666666666667,0.2515,39.7383765,4,2.462500000000002
2017-07-29 05:00:00,38.642162,17.955833333333334,78.11666666666667,4.2125,39.0815655,5,1.9558333333333344
2017-07-29 06:00:00,43.4004365,17.980833333333333,79.83333333333333,81.39499999999998,38.642162,6,1.980833333333333
2017-07-29 07:00:00,47.8515,19.046666666666667,76.47500000000001,283.35833333333335,43.4004365,7,3.046666666666667
2017-07-29 08:00:00,49.0744445,20.66666666666666,70.02999999999999,489.53333333333336,47.8515,8,4.666666666666661
2017-07-29 09:00:00,49.40285,22.117500000000003,63.570000000000014,666.5666666666667,49.0744445,9,6.117500000000003
2017-07-29 10:00:00,49.2313275,23.942499999999995,54.485833333333325,813.1666666666666,49.40285,10,7.9424999999999955
2017-07-29 11:00:00,51.119386,25.785,46.364166666666655,907.0,49.2313275,11,9.785
2017-07-29 12:00:00,50.436792,28.287500000000005,36.404166666666676,950.8333333333334,51.119386,12,12.287500000000005
2017-07-29 13:00:00,50.1778695,29.69666666666667,33.26583333333333,938.5,50.436792,13,13.696666666666669
2017-07-29 14:00:00,51.4447325,28.0425,41.71416666666667,870.25,50.1778695,14,12.0425
2017-07-29 15:00:00,51.1890875,24.219166666666666,51.85916666666666,749.9166666666666,51.4447325,15,8.219166666666666
2017-07-29 16:00:00,51.084863,22.714166666666667,56.59833333333333,576.4999999999999,51.1890875,16,6.714166666666667
2017-07-29 17:00:00,51.474667,22.98166666666667,53.60833333333335,389.90833333333336,51.084863,17,6.981666666666669
2017-07-29 18:00:00,52.1006695,21.795,60.244166666666665,184.35000000000002,51.474667,18,5.795000000000002
2017-07-29 19:00:00,51.7466995,20.33416666666667,65.64166666666667,35.10083333333332,52.1006695,19,4.334166666666668
2017-07-29 20:00:00,44.518938,19.7375,68.32333333333332,3.0720833333333335,51.7466995,20,3.7375000000000007
2017-07-29 21:00:00,43.758995,19.493333333333336,69.14750000000001,4.070999999999999,44.518938,21,3.493333333333336
2017-07-29 22:00:00,43.146321,19.06833333333333,70.95833333333333,2.911,43.758995,22,3.0683333333333316
2017-07-29 23:00:00,42.066057,18.580833333333334,72.89166666666667,2.2375833333333337,43.146321,23,2.5808333333333344
2017-07-30 00:00:00,40.808371,18.419166666666666,72.925,4.491083333333334,42.066057,0,2.4191666666666656
2017-07-30 01:00:00,40.92505,18.642500000000002,71.84166666666665,3.1494166666666668,40.808371,1,2.642500000000002
2017-07-30 02:00:00,40.630075,18.74416666666667,71.61666666666666,4.058416666666666,40.92505,2,2.7441666666666684
2017-07-30 03:00:00,40.161829499999996,18.954166666666666,72.28333333333333,3.1886666666666663,40.630075,3,2.9541666666666657
2017-07-30 04:00:00,39.2843335,18.864166666666666,71.13333333333334,5.697833333333334,40.161829499999996,4,2.864166666666666
2017-07-30 05:00:00,39.437065000000004,18.596666666666668,71.34166666666665,7.7435,39.2843335,5,2.5966666666666676
2017-07-30 06:00:00,43.770357000000004,18.2925,73.4,93.99666666666667,39.437065000000004,6,2.2925000000000004
2017-07-30 07:00:00,44.300001,18.775,71.76666666666668,281.8,43.770357000000004,7,2.7749999999999986
2017-07-30 08:00:00,44.4859445,19.639166666666668,69.21166666666666,400.30833333333334,44.300001,8,3.639166666666668
2017-07-30 09:00:00,44.335398,20.519166666666667,65.17,505.3416666666667,44.4859445,9,4.519166666666667
2017-07-30 10:00:00,45.6907535,22.168333333333337,56.975,841.9166666666666,44.335398,10,6.1683333333333366
2017-07-30 11:00:00,46.0766245,22.429166666666664,53.68416666666667,911.75,45.6907535,11,6.429166666666664
2017-07-30 12:00:00,46.3750955,22.35833333333333,52.531666666666666,956.25,46.0766245,12,6.358333333333331
2017-07-30 13:00:00,46.1509145,23.206666666666667,45.6625,955.0833333333334,46.3750955,13,7.206666666666667
2017-07-30 14:00:00,47.0078715,24.284166666666664,38.30583333333333,895.5,46.1509145,14,8.284166666666664
2017-07-30 15:00:00,46.2636605,24.263333333333335,36.78999999999999,775.0833333333334,47.0078715,15,8.263333333333335
2017-07-30 16:00:00,47.300443,23.175833333333333,40.46666666666666,612.7416666666667,46.2636605,16,7.175833333333333
2017-07-30 17:00:00,47.974734000000005,22.1425,43.14000000000001,421.2,47.300443,17,6.142499999999998
2017-07-30 18:00:00,47.3775735,21.180000000000003,44.181666666666665,217.2916666666667,47.974734000000005,18,5.180000000000003
2017-07-30 19:00:00,48.3437805,20.163333333333338,49.98416666666666,44.56241666666667,47.3775735,19,4.1633333333333375
2017-07-30 20:00:00,43.210778499999996,18.913333333333334,58.46833333333331,2.4586666666666672,48.3437805,20,2.913333333333334
2017-07-30 21:00:00,41.6166025,18.186666666666667,65.88083333333334,3.626416666666666,43.210778499999996,21,2.1866666666666674
2017-07-30 22:00:00,42.0951175,18.024166666666666,64.10166666666666,3.7259166666666665,41.6166025,22,2.024166666666666
2017-07-30 23:00:00,41.703784000000006,17.7525,63.59416666666666,4.002833333333334,42.0951175,23,1.7525000000000013
2017-07-31 00:00:00,40.697591499999994,17.268333333333334,65.22833333333334,4.009916666666666,41.703784000000006,0,1.2683333333333344
2017-07-31 01:00:00,40.216236,17.145833333333332,61.52833333333333,2.230916666666667,40.697591499999994,1,1.1458333333333321
2017-07-31 02:00:00,40.3292005,16.868333333333332,60.04666666666668,4.921666666666666,40.216236,2,0.8683333333333323
2017-07-31 03:00:00,40.2649615,16.100833333333334,67.04666666666667,4.59675,40.3292005,3,0.100833333333334
2017-07-31 04:00:00,39.481202,15.753333333333332,72.38333333333334,5.245,40.2649615,4,0.0
2017-07-31 05:00:00,38.9552725,15.908333333333333,73.71666666666668,8.6715,39.481202,5,0.0
2017-07-31 06:00:00,40.6337895,16.4425,72.85499999999999,141.61083333333332,38.9552725,6,0.442499999999999
2017-07-31 07:00:00,52.259082,17.74083333333333,64.45083333333334,360.85833333333335,40.6337895,7,1.740833333333331
2017-07-31 08:00:00,53.98435799999999,18.401666666666667,61.951666666666654,467.51666666666665,52.259082,8,2.4016666666666673
2017-07-31 09:00:00,55.84423,19.823333333333334,56.40416666666667,710.3416666666667,53.98435799999999,9,3.823333333333334
2017-07-31 10:00:00,60.6667435,19.70583333333333,53.85249999999999,566.4583333333333,55.84423,10,3.705833333333331
2017-07-31 11:00:00,60.545694499999996,18.74090909090909,52.32636363636364,249.1727272727273,60.6667435,11,2.7409090909090885
2017-07-31 12:00:00,58.098494499999994,18.361666666666668,56.42749999999999,447.3666666666666,60.545694499999996,12,2.361666666666668
2017-07-31 13:00:00,61.653271,19.68583333333333,55.3325,537.6833333333334,58.098494499999994,13,3.6858333333333313
2017-07-31 14:00:00,64.033173,20.58416666666667,50.0025,452.425,61.653271,14,4.584166666666668
2017-07-31 15:00:00,61.5040355,20.413333333333334,51.895,309.675,64.033173,15,4.413333333333334
2017-07-31 16:00:00,63.51270600000001,19.768333333333334,53.36083333333334,236.1666666666667,61.5040355,16,3.7683333333333344
2017-07-31 22:00:00,48.190175,16.70272727272727,70.23454545454545,5.244909090909091,47.463007,22,0.7027272727272695
2017-07-31 23:00:00,47.0624965,16.4925,71.50000000000001,4.80275,48.190175,23,0.4924999999999997
2017-08-01 00:00:00,43.026801500000005,16.36583333333333,68.5675,4.873749999999999,47.0624965,0,0.365833333333331
2017-08-01 01:00:00,40.9576065,16.214166666666667,69.99083333333334,3.7033333333333336,43.026801500000005,1,0.21416666666666728
2017-08-01 02:00:00,40.5175475,16.064166666666665,70.70833333333331,4.78775,40.9576065,2,0.06416666666666515
2017-08-01 03:00:00,40.430803000000004,15.769166666666669,72.11666666666666,4.374083333333334,40.5175475,3,0.0
2017-08-01 04:00:00,40.5136145,15.614166666666668,73.88333333333331,4.732583333333333,40.430803000000004,4,0.0
2017-08-01 05:00:00,40.9243945,15.575000000000003,74.28333333333335,7.171166666666667,40.5136145,5,0.0
2017-08-01 06:00:00,42.820756,15.794166666666667,73.225,110.45749999999998,40.9243945,6,0.0
2017-08-01 07:00:00,49.2772125,16.728333333333335,67.55166666666666,297.2583333333333,42.820756,7,0.7283333333333353
2017-08-01 08:00:00,50.726741499999996,18.1025,59.51083333333333,499.62500000000006,49.2772125,8,2.102499999999999
2017-08-01 09:00:00,53.3723395,19.795833333333334,48.418333333333344,681.0000000000001,50.726741499999996,9,3.7958333333333343
2017-08-01 10:00:00,54.342042500000005,20.604166666666664,43.590833333333336,733.8249999999999,53.3723395,10,4.604166666666664
2017-08-01 11:00:00,55.835708499999996,21.768333333333334,38.64833333333333,905.75,54.342042500000005,11,5.768333333333334
2017-08-01 12:00:00,55.2191015,22.27416666666667,36.705,934.25,55.835708499999996,12,6.27416666666667
2017-08-01 13:00:00,56.022089,22.83916666666667,34.58083333333334,932.5833333333334,55.2191015,13,6.839166666666671
2017-08-01 14:00:00,54.5185905,22.93916666666667,34.58583333333333,898.5,56.022089,14,6.939166666666669
2017-08-01 15:00:00,53.26920749999999,22.54916666666666,35.65333333333334,728.4583333333334,54.5185905,15,6.549166666666661
2017-08-01 16:00:00,57.9743865,22.104166666666668,38.31583333333334,622.35,53.26920749999999,16,6.104166666666668
2017-08-01 17:00:00,60.367180000000005,21.20666666666667,39.4075,427.7916666666667,57.9743865,17,5.2066666666666706
2017-08-01 18:00:00,59.275117,20.316666666666666,42.95666666666667,216.43333333333328,60.367180000000005,18,4.316666666666666
2017-08-01 19:00:00,55.020922,19.805000000000003,48.35583333333333,42.260000000000005,59.275117,19,3.8050000000000033
2017-08-01 20:00:00,47.935185499999996,18.803333333333335,54.87916666666667,1.2756666666666667,55.020922,20,2.8033333333333346
2017-08-01 21:00:00,46.366137,18.070000000000004,61.81416666666669,3.1926666666666663,47.935185499999996,21,2.070000000000004
2017-08-01 22:00:00,46.5560135,17.39666666666667,67.55499999999999,4.43175,46.366137,22,1.3966666666666683
2017-08-01 23:00:00,42.5740695,16.796666666666667,71.15083333333335,3.9936666666666674,46.5560135,23,0.7966666666666669
2017-08-02 00:00:00,36.5893545,16.440833333333334,72.84166666666667,4.127666666666666,42.5740695,0,0.44083333333333385
2017-08-02 01:00:00,37.670274,16.231666666666666,73.21666666666668,3.7569166666666667,36.5893545,1,0.23166666666666558
2017-08-02 02:00:00,36.958838,16.074166666666663,73.41666666666667,4.8845,37.670274,2,0.07416666666666316
2017-08-02 03:00:00,36.7991145,15.886666666666665,72.86666666666667,3.6624166666666658,36.958838,3,0.0
2017-08-02 04:00:00,36.891103,15.778333333333334,73.4,5.83775,36.7991145,4,0.0
2017-08-02 05:00:00,36.9599305,15.832500000000001,73.325,7.733416666666667,36.891103,5,0.0
2017-08-02 06:00:00,40.210118,16.19833333333333,70.98666666666666,112.26416666666667,36.9599305,6,0.19833333333333059
2017-08-02 07:00:00,45.4495295,17.0425,66.79416666666667,301.175,40.210118,7,1.0425000000000004
2017-08-02 08:00:00,50.915307,18.390833333333333,59.134166666666665,505.1916666666666,45.4495295,8,2.390833333333333
2017-08-02 09:00:00,53.7433525,19.884166666666665,50.34499999999999,686.2416666666668,50.915307,9,3.8841666666666654
2017-08-02 10:00:00,61.8606275,20.926666666666666,42.93416666666667,832.9166666666666,53.7433525,10,4.926666666666666
2017-08-02 11:00:00,53.889966,22.536666666666665,35.68,928.5833333333334,61.8606275,11,6.536666666666665
2017-08-02 12:00:00,54.8472145,23.7375,31.591666666666665,974.25,53.889966,12,7.737500000000001
2017-08-02 13:00:00,71.11235450000001,24.209166666666665,33.945,962.3333333333334,54.8472145,13,8.209166666666665
2017-08-02 14:00:00,56.811310999999996,24.10416666666666,35.130833333333335,894.75,71.11235450000001,14,8.10416666666666
2017-08-02 15:00:00,55.889241000000005,24.19416666666667,32.635,779.1666666666666,56.811310999999996,15,8.194166666666671
2017-08-02 16:00:00,48.047713,23.569166666666664,34.5625,618.4499999999999,55.889241000000005,16,7.569166666666664
2017-08-02 19:00:00,42.7676605,20.788333333333334,56.17666666666668,41.15866666666667,0.0,19,4.788333333333334
2017-08-02 20:00:00,40.087758,19.840833333333332,61.44416666666667,3.6093333333333337,42.7676605,20,3.8408333333333324
2017-08-03 09:00:00,36.781853000000005,21.6125,67.99583333333332,525.0666666666667,32.948052000000004,9,5.612500000000001
2017-08-03 10:00:00,42.0369965,23.41333333333333,59.37166666666666,790.6833333333334,36.781853000000005,10,7.41333333333333
2017-08-03 11:00:00,47.988718,25.096666666666664,50.196666666666665,892.25,42.0369965,11,9.096666666666664
2017-08-03 12:00:00,48.512681,26.798333333333332,43.69583333333333,934.5833333333334,47.988718,12,10.798333333333332
2017-08-03 13:00:00,47.170435499999996,27.968333333333334,40.01083333333333,924.9166666666666,48.512681,13,11.968333333333334
2017-08-03 14:00:00,46.5800485,28.193333333333328,39.19666666666667,861.6666666666666,47.170435499999996,14,12.193333333333328
2017-08-03 15:00:00,50.030382,27.472499999999997,41.71583333333333,747.1500000000001,46.5800485,15,11.472499999999997
2017-08-03 16:00:00,49.4568195,26.40833333333333,41.77,588.4499999999999,50.030382,16,10.408333333333331
2017-08-03 17:00:00,58.527846999999994,26.241666666666664,38.97666666666667,400.55,49.4568195,17,10.241666666666664
2017-08-03 18:00:00,69.8607865,25.757500000000004,36.44833333333334,200.48333333333335,58.527846999999994,18,9.757500000000004
2017-08-03 19:00:00,69.329613,24.19666666666667,37.32666666666667,37.03458333333332,69.8607865,19,8.196666666666669
2017-08-03 20:00:00,45.5080875,22.963333333333335,38.7425,0.3618333333333334,69.329613,20,6.963333333333335
2017-08-03 21:00:00,36.360585,22.005,38.052499999999995,0.27441666666666664,45.5080875,21,6.004999999999999
2017-08-03 22:00:00,35.668814000000005,21.43916666666667,36.724999999999994,0.26058333333333333,36.360585,22,5.439166666666669
2017-08-03 23:00:00,36.644197999999996,20.740000000000002,44.76,0.20415384615384616,35.668814000000005,23,4.740000000000002
2017-08-04 00:00:00,36.695327,20.76,50.78916666666668,0.43825,36.644197999999996,0,4.760000000000002
2017-08-04 01:00:00,34.909308,20.095,62.66333333333333,4.024249999999999,36.695327,1,4.094999999999999
2017-08-04 02:00:00,34.732978499999994,19.659166666666668,72.6,3.504,34.909308,2,3.6591666666666676
2017-08-04 03:00:00,34.534799,19.5825,76.70833333333333,3.400166666666667,34.732978499999994,3,3.5824999999999996
2017-08-04 07:00:00,34.5398245,20.60333333333333,73.69166666666666,283.9,32.086725,7,4.603333333333332
2017-08-04 08:00:00,42.0116505,21.50083333333333,67.96,485.6916666666666,34.5398245,8,5.500833333333329
2017-08-04 09:00:00,46.233726000000004,22.7675,61.23333333333334,666.7666666666667,42.0116505,9,6.767499999999998
2017-08-04 10:00:00,47.121272999999995,24.048333333333336,53.043333333333344,809.8333333333334,46.233726000000004,10,8.048333333333336
2017-08-04 11:00:00,47.23533,25.454166666666666,47.4325,906.75,47.121272999999995,11,9.454166666666666
2017-08-04 12:00:00,44.742682,26.60083333333333,43.285000000000004,948.6666666666666,47.23533,12,10.60083333333333
2017-08-04 13:00:00,44.5807735,28.037499999999998,37.8525,940.6666666666666,44.742682,13,12.037499999999998
2017-08-04 14:00:00,49.273498,28.59,35.850833333333334,877.4166666666666,44.5807735,14,12.59
2017-08-04 15:00:00,48.904233000000005,27.870000000000005,39.86416666666667,761.8333333333334,49.273498,15,11.870000000000005
2017-08-04 16:00:00,45.304664,26.61333333333334,44.530833333333334,602.3166666666667,48.904233000000005,16,10.61333333333334
2017-08-04 17:00:00,58.7745335,25.429166666666664,48.587500000000006,407.7,45.304664,17,9.429166666666664
2017-08-04 18:00:00,62.667984999999994,24.004166666666674,53.1775,203.05000000000004,58.7745335,18,8.004166666666674
2017-08-04 19:00:00,59.499297999999996,22.81583333333333,58.7175,39.62833333333334,62.667984999999994,19,6.81583333333333
2017-08-04 20:00:00,41.3937325,21.710000000000004,64.46666666666667,6.409166666666668,59.499297999999996,20,5.710000000000004
